OG	K	P	FDR_P	interpretation
13427	28.72	1.0	1.0	nonsignificant
13432	8.05	1.0	1.0	nonsignificant
13433	1.59	1.0	1.0	nonsignificant
13437	0.97	0.8475	1.0	nonsignificant
13449	0.97	0.8631	1.0	nonsignificant
13455	50.0	0.7557	1.0	nonsignificant
13458	1.01	1.0	1.0	nonsignificant
13461	1.03	0.8976	1.0	nonsignificant
13465	1.57	1.0	1.0	nonsignificant
13466	1.03	0.9118	1.0	nonsignificant
13467	1.01	0.8852	1.0	nonsignificant
13474	2.5	1.0	1.0	nonsignificant
13476	0.96	0.7862	1.0	nonsignificant
13483	48.22	1.0	1.0	nonsignificant
13485	1.02	0.9143	1.0	nonsignificant
13488	0.0	1.0	1.0	nonsignificant
13492	1.01	0.9202	1.0	nonsignificant
13494	1.08	0.7989	1.0	nonsignificant
13498	1.03	0.8352	1.0	nonsignificant
13499	0.96	0.8365	1.0	nonsignificant
13504	0.78	1.0	1.0	nonsignificant
13506	0.93	0.7784	1.0	nonsignificant
13509	1.08	1.0	1.0	nonsignificant
13514	1.05	0.8532	1.0	nonsignificant
13515	1.28	0.7857	1.0	nonsignificant
13516	1.22	1.0	1.0	nonsignificant
13529	2.55	1.0	1.0	nonsignificant
13533	0.93	1.0	1.0	nonsignificant
13538	8.52	1.0	1.0	nonsignificant
13540	0.9	1.0	1.0	nonsignificant
13544	0.94	0.7999	1.0	nonsignificant
13561	7.4	1.0	1.0	nonsignificant
13564	0.86	1.0	1.0	nonsignificant
13573	0.99	0.9756	1.0	nonsignificant
13581	1.01	1.0	1.0	nonsignificant
13584	1.34	1.0	1.0	nonsignificant
13590	16.34	1.0	1.0	nonsignificant
13595	0.61	1.0	1.0	nonsignificant
13603	1.05	0.8571	1.0	nonsignificant
13604	0.97	0.9056	1.0	nonsignificant
13609	5.67	1.0	1.0	nonsignificant
13610	1.74	1.0	1.0	nonsignificant
13611	1.01	1.0	1.0	nonsignificant
13618	1.29	1.0	1.0	nonsignificant
13622	1.0	0.997	1.0	nonsignificant
13629	1.04	0.7485	1.0	nonsignificant
13631	0.95	0.8082	1.0	nonsignificant
13632	0.64	1.0	1.0	nonsignificant
13637	1.02	0.7733	1.0	nonsignificant
13646	1.01	0.9962	1.0	nonsignificant
13654	1.0	1.0	1.0	nonsignificant
13656	11.9	1.0	1.0	nonsignificant
13658	1.04	0.8028	1.0	nonsignificant
13660	1.07	1.0	1.0	nonsignificant
13663	1.05	0.8606	1.0	nonsignificant
13667	0.97	0.8262	1.0	nonsignificant
13672	0.97	1.0	1.0	nonsignificant
13674	1.1	1.0	1.0	nonsignificant
13675	0.96	0.7832	1.0	nonsignificant
13676	1.74	1.0	1.0	nonsignificant
13678	9.48	1.0	1.0	nonsignificant
13682	1.96	1.0	1.0	nonsignificant
13688	0.96	1.0	1.0	nonsignificant
13689	1.02	0.9092	1.0	nonsignificant
13692	1.28	1.0	1.0	nonsignificant
13702	1.09	0.741	1.0	nonsignificant
13707	1.0	0.9822	1.0	nonsignificant
13711	1.43	1.0	1.0	nonsignificant
13712	0.93	0.8061	1.0	nonsignificant
13716	1.02	0.9712	1.0	nonsignificant
13718	12.35	1.0	1.0	nonsignificant
13720	0.98	1.0	1.0	nonsignificant
13732	1.03	1.0	1.0	nonsignificant
13733	0.0	1.0	1.0	nonsignificant
13735	2.8	1.0	1.0	nonsignificant
13740	1.04	0.7773	1.0	nonsignificant
13744	1.01	0.8885	1.0	nonsignificant
13755	0.91	1.0	1.0	nonsignificant
13756	1.18	1.0	1.0	nonsignificant
13759	1.0	1.0	1.0	nonsignificant
13763	1.05	0.8036	1.0	nonsignificant
13764	1.26	1.0	1.0	nonsignificant
13771	0.97	0.8862	1.0	nonsignificant
13773	2.12	1.0	1.0	nonsignificant
13775	0.96	0.8728	1.0	nonsignificant
13778	1.09	0.7607	1.0	nonsignificant
13779	1.01	0.9638	1.0	nonsignificant
13793	2.43	1.0	1.0	nonsignificant
13796	2.4	1.0	1.0	nonsignificant
13797	0.95	1.0	1.0	nonsignificant
13799	1.1	0.7499	1.0	nonsignificant
13807	0.98	0.9292	1.0	nonsignificant
13810	1.03	0.7914	1.0	nonsignificant
13813	1.0	1.0	1.0	nonsignificant
13814	1.08	0.7396	1.0	nonsignificant
13815	0.69	0.776	1.0	nonsignificant
13816	5.4	1.0	1.0	nonsignificant
13820	0.0	1.0	1.0	nonsignificant
13821	1.04	0.8306	1.0	nonsignificant
13822	0.95	0.788	1.0	nonsignificant
13823	10.85	1.0	1.0	nonsignificant
13826	0.97	1.0	1.0	nonsignificant
13829	0.98	1.0	1.0	nonsignificant
13833	0.94	1.0	1.0	nonsignificant
13834	2.57	1.0	1.0	nonsignificant
13836	0.96	0.8568	1.0	nonsignificant
13839	1.23	0.8212	1.0	nonsignificant
13848	2.02	1.0	1.0	nonsignificant
13853	0.96	0.8635	1.0	nonsignificant
13860	0.97	0.8482	1.0	nonsignificant
13866	14.88	1.0	1.0	nonsignificant
13868	1.1	0.8444	1.0	nonsignificant
13870	0.0	1.0	1.0	nonsignificant
13877	3.73	1.0	1.0	nonsignificant
13899	0.97	0.8566	1.0	nonsignificant
13909	15.76	1.0	1.0	nonsignificant
13912	1.0	1.0	1.0	nonsignificant
13917	1.02	0.8975	1.0	nonsignificant
13925	1.02	0.9351	1.0	nonsignificant
13927	1.02	1.0	1.0	nonsignificant
13928	1.05	0.8475	1.0	nonsignificant
13931	0.0	1.0	1.0	nonsignificant
13932	9.02	1.0	1.0	nonsignificant
13934	0.92	0.8848	1.0	nonsignificant
13938	1.03	0.9221	1.0	nonsignificant
13940	2.12	1.0	1.0	nonsignificant
13947	4.07	1.0	1.0	nonsignificant
13961	0.99	1.0	1.0	nonsignificant
13963	29.31	1.0	1.0	nonsignificant
13965	18.98	1.0	1.0	nonsignificant
13971	27.67	1.0	1.0	nonsignificant
13973	3.86	1.0	1.0	nonsignificant
13985	1.02	0.8475	1.0	nonsignificant
13991	1.04	1.0	1.0	nonsignificant
13998	1.68	1.0	1.0	nonsignificant
14004	1.11	0.7786	1.0	nonsignificant
14005	1.03	1.0	1.0	nonsignificant
14029	2.06	1.0	1.0	nonsignificant
14036	0.99	0.9252	1.0	nonsignificant
14037	1.04	0.9059	1.0	nonsignificant
14038	2.05	1.0	1.0	nonsignificant
14040	0.95	0.7567	1.0	nonsignificant
14043	0.99	0.9772	1.0	nonsignificant
14046	0.97	0.8167	1.0	nonsignificant
14047	0.0	1.0	1.0	nonsignificant
14057	1.02	0.8212	1.0	nonsignificant
14061	1.02	0.9578	1.0	nonsignificant
14075	1.68	1.0	1.0	nonsignificant
14080	1.04	1.0	1.0	nonsignificant
14081	1.02	0.9138	1.0	nonsignificant
14086	2.38	1.0	1.0	nonsignificant
14096	0.95	0.7484	1.0	nonsignificant
14098	1.0	1.0	1.0	nonsignificant
14099	9.0	1.0	1.0	nonsignificant
14104	1.02	0.9154	1.0	nonsignificant
14107	1.31	1.0	1.0	nonsignificant
14110	1.0	1.0	1.0	nonsignificant
14112	1.84	1.0	1.0	nonsignificant
14113	8.26	1.0	1.0	nonsignificant
14120	0.94	1.0	1.0	nonsignificant
14123	6.28	1.0	1.0	nonsignificant
14127	0.99	0.9475	1.0	nonsignificant
14128	0.98	0.8288	1.0	nonsignificant
14130	1.03	0.8338	1.0	nonsignificant
14135	0.97	1.0	1.0	nonsignificant
14139	1.01	0.9549	1.0	nonsignificant
14141	1.01	0.9285	1.0	nonsignificant
14146	1.36	1.0	1.0	nonsignificant
14170	0.97	0.8652	1.0	nonsignificant
14171	1.0	1.0	1.0	nonsignificant
14172	0.97	0.7983	1.0	nonsignificant
14183	0.93	0.8087	1.0	nonsignificant
14190	0.98	0.931	1.0	nonsignificant
14192	1.04	0.796	1.0	nonsignificant
14198	1.02	0.9123	1.0	nonsignificant
14200	1.31	1.0	1.0	nonsignificant
14203	0.97	0.8077	1.0	nonsignificant
14204	1.17	1.0	1.0	nonsignificant
14205	1.03	0.8073	1.0	nonsignificant
14216	5.71	1.0	1.0	nonsignificant
14220	1.02	0.9357	1.0	nonsignificant
14226	1.03	0.9538	1.0	nonsignificant
14231	1.01	1.0	1.0	nonsignificant
14233	1.12	0.803	1.0	nonsignificant
14236	1.0	1.0	1.0	nonsignificant
14238	1.0	1.0	1.0	nonsignificant
14239	1.03	0.9011	1.0	nonsignificant
14244	1.67	1.0	1.0	nonsignificant
14252	1.31	1.0	1.0	nonsignificant
14253	2.12	1.0	1.0	nonsignificant
14254	1.0	1.0	1.0	nonsignificant
14259	5.95	1.0	1.0	nonsignificant
14265	0.98	0.9116	1.0	nonsignificant
14267	1.05	0.8129	1.0	nonsignificant
14269	1.01	0.9763	1.0	nonsignificant
14276	0.84	1.0	1.0	nonsignificant
14283	4.32	1.0	1.0	nonsignificant
14285	1.02	0.8863	1.0	nonsignificant
14286	1.06	0.7632	1.0	nonsignificant
14288	1.03	0.8613	1.0	nonsignificant
14291	0.95	0.821	1.0	nonsignificant
14292	1.02	1.0	1.0	nonsignificant
14294	1.05	0.8925	1.0	nonsignificant
14297	0.91	0.7692	1.0	nonsignificant
14300	0.89	1.0	1.0	nonsignificant
14304	0.98	0.9104	1.0	nonsignificant
14306	1.0	0.9816	1.0	nonsignificant
14309	0.96	0.8453	1.0	nonsignificant
14317	1.04	0.9354	1.0	nonsignificant
14319	1.04	0.9181	1.0	nonsignificant
14321	2.09	1.0	1.0	nonsignificant
14329	1.0	1.0	1.0	nonsignificant
14331	0.97	0.855	1.0	nonsignificant
14338	1.53	1.0	1.0	nonsignificant
14339	1.0	0.9885	1.0	nonsignificant
14343	2.38	1.0	1.0	nonsignificant
14348	0.96	0.8116	1.0	nonsignificant
14349	3.47	1.0	1.0	nonsignificant
14362	13.46	1.0	1.0	nonsignificant
14368	2.43	1.0	1.0	nonsignificant
14375	0.95	0.7409	1.0	nonsignificant
14377	1.04	1.0	1.0	nonsignificant
14378	1.49	1.0	1.0	nonsignificant
14380	1.03	0.9118	1.0	nonsignificant
14391	1.32	1.0	1.0	nonsignificant
14397	50.0	1.0	1.0	nonsignificant
14399	2.86	1.0	1.0	nonsignificant
14401	1.02	0.8837	1.0	nonsignificant
14402	0.95	0.7677	1.0	nonsignificant
14415	0.98	0.8753	1.0	nonsignificant
14418	1.69	0.9168	1.0	nonsignificant
14428	1.03	0.9457	1.0	nonsignificant
14429	1.06	0.7642	1.0	nonsignificant
14430	1.03	0.8927	1.0	nonsignificant
14436	1.03	0.7415	1.0	nonsignificant
14441	0.96	0.9386	1.0	nonsignificant
14445	1.05	0.8121	1.0	nonsignificant
14447	1.87	1.0	1.0	nonsignificant
14458	1.11	0.8199	1.0	nonsignificant
14462	0.93	0.8441	1.0	nonsignificant
14468	1.31	1.0	1.0	nonsignificant
14473	1.91	1.0	1.0	nonsignificant
14476	0.95	0.8112	1.0	nonsignificant
14482	3.85	1.0	1.0	nonsignificant
14485	13.48	1.0	1.0	nonsignificant
14487	0.9	0.8236	1.0	nonsignificant
14493	17.28	1.0	1.0	nonsignificant
14495	2.44	1.0	1.0	nonsignificant
14496	0.98	0.92	1.0	nonsignificant
14504	5.6	1.0	1.0	nonsignificant
14506	1.05	0.7593	1.0	nonsignificant
14512	1.01	0.9837	1.0	nonsignificant
14513	1.24	0.7806	1.0	nonsignificant
14515	0.99	1.0	1.0	nonsignificant
14517	2.17	1.0	1.0	nonsignificant
14518	0.98	0.8819	1.0	nonsignificant
14519	1.08	1.0	1.0	nonsignificant
14520	6.33	1.0	1.0	nonsignificant
14524	0.98	0.9143	1.0	nonsignificant
14529	1.0	0.993	1.0	nonsignificant
14531	1.0	0.9796	1.0	nonsignificant
14535	1.0	1.0	1.0	nonsignificant
14540	0.93	0.7963	1.0	nonsignificant
14550	2.7	1.0	1.0	nonsignificant
14551	0.99	0.9604	1.0	nonsignificant
14557	0.98	0.938	1.0	nonsignificant
14559	1.03	0.8414	1.0	nonsignificant
14561	0.0	1.0	1.0	nonsignificant
14570	1.28	0.9582	1.0	nonsignificant
14572	1.01	0.9743	1.0	nonsignificant
14573	1.02	0.8533	1.0	nonsignificant
14575	3.41	1.0	1.0	nonsignificant
14577	48.31	1.0	1.0	nonsignificant
14579	1.22	1.0	1.0	nonsignificant
14587	0.91	0.7716	1.0	nonsignificant
14590	1.34	1.0	1.0	nonsignificant
14591	6.0	1.0	1.0	nonsignificant
14598	0.35	1.0	1.0	nonsignificant
14609	5.18	1.0	1.0	nonsignificant
14611	4.84	1.0	1.0	nonsignificant
14620	1.0	1.0	1.0	nonsignificant
14627	0.97	0.7827	1.0	nonsignificant
14630	0.98	0.8966	1.0	nonsignificant
14638	4.19	1.0	1.0	nonsignificant
14641	1.33	1.0	1.0	nonsignificant
14643	1.08	0.7817	1.0	nonsignificant
14644	1.07	0.7621	1.0	nonsignificant
14655	0.78	0.7456	1.0	nonsignificant
14658	0.98	0.8659	1.0	nonsignificant
14660	0.99	1.0	1.0	nonsignificant
14662	1.01	1.0	1.0	nonsignificant
14663	16.54	1.0	1.0	nonsignificant
14666	1.02	0.9246	1.0	nonsignificant
14667	3.76	1.0	1.0	nonsignificant
14670	7.32	1.0	1.0	nonsignificant
14675	1.04	0.8646	1.0	nonsignificant
14676	1.02	0.8524	1.0	nonsignificant
14679	1.03	0.8177	1.0	nonsignificant
14681	1.05	1.0	1.0	nonsignificant
14683	0.97	0.8205	1.0	nonsignificant
14684	0.92	1.0	1.0	nonsignificant
14686	0.75	0.9484	1.0	nonsignificant
14690	0.93	0.7382	1.0	nonsignificant
14692	1.1	1.0	1.0	nonsignificant
14703	0.99	0.9687	1.0	nonsignificant
14704	50.0	1.0	1.0	nonsignificant
14705	1.06	0.9	1.0	nonsignificant
14706	0.93	0.7745	1.0	nonsignificant
14708	1.0	1.0	1.0	nonsignificant
14712	50.0	1.0	1.0	nonsignificant
14720	1.04	0.8279	1.0	nonsignificant
14721	1.24	1.0	1.0	nonsignificant
14727	1.13	1.0	1.0	nonsignificant
14729	0.96	0.8747	1.0	nonsignificant
14735	0.99	1.0	1.0	nonsignificant
14737	0.99	0.9575	1.0	nonsignificant
14741	1.75	1.0	1.0	nonsignificant
14743	0.0	1.0	1.0	nonsignificant
14746	1.01	1.0	1.0	nonsignificant
14752	0.95	0.7851	1.0	nonsignificant
14754	0.0	1.0	1.0	nonsignificant
14769	10.43	1.0	1.0	nonsignificant
14776	1.1	1.0	1.0	nonsignificant
14786	2.24	1.0	1.0	nonsignificant
14788	1.0	1.0	1.0	nonsignificant
14791	0.99	0.9519	1.0	nonsignificant
14793	20.45	1.0	1.0	nonsignificant
14794	1.03	0.8246	1.0	nonsignificant
14795	7.24	1.0	1.0	nonsignificant
14805	1.37	0.9255	1.0	nonsignificant
14807	0.97	0.8362	1.0	nonsignificant
14812	1.07	0.8362	1.0	nonsignificant
14813	1.31	1.0	1.0	nonsignificant
14819	0.97	0.8219	1.0	nonsignificant
14821	1.08	0.9209	1.0	nonsignificant
14824	0.98	0.9799	1.0	nonsignificant
14825	1.03	0.9199	1.0	nonsignificant
14830	1.97	1.0	1.0	nonsignificant
14832	1.08	0.7645	1.0	nonsignificant
14847	1.84	1.0	1.0	nonsignificant
14851	7.9	1.0	1.0	nonsignificant
14852	0.99	0.9775	1.0	nonsignificant
14856	10.78	1.0	1.0	nonsignificant
14858	0.57	1.0	1.0	nonsignificant
14860	1.02	0.8456	1.0	nonsignificant
14866	1.07	0.8657	1.0	nonsignificant
14878	50.0	1.0	1.0	nonsignificant
14879	0.84	0.8477	1.0	nonsignificant
14882	0.0	1.0	1.0	nonsignificant
14886	1.05	0.8482	1.0	nonsignificant
14901	1.04	0.8182	1.0	nonsignificant
14905	5.74	1.0	1.0	nonsignificant
14912	1.0	1.0	1.0	nonsignificant
14913	11.81	1.0	1.0	nonsignificant
14916	0.96	1.0	1.0	nonsignificant
14922	3.47	1.0	1.0	nonsignificant
14923	0.67	0.7514	1.0	nonsignificant
14924	0.81	0.7607	1.0	nonsignificant
14928	0.97	0.87	1.0	nonsignificant
14935	1.1	0.7751	1.0	nonsignificant
14945	1.03	1.0	1.0	nonsignificant
14951	6.1	1.0	1.0	nonsignificant
14960	1.04	0.7984	1.0	nonsignificant
14962	1.03	0.8144	1.0	nonsignificant
14970	0.99	0.9412	1.0	nonsignificant
14975	0.93	0.7578	1.0	nonsignificant
14984	0.96	0.7407	1.0	nonsignificant
14985	10.81	1.0	1.0	nonsignificant
14992	3.52	1.0	1.0	nonsignificant
14997	0.9	0.8034	1.0	nonsignificant
14999	1.02	0.9127	1.0	nonsignificant
15001	1.0	1.0	1.0	nonsignificant
15004	1.03	0.8193	1.0	nonsignificant
15007	0.98	0.9277	1.0	nonsignificant
15010	2.02	1.0	1.0	nonsignificant
15014	1.0	1.0	1.0	nonsignificant
15015	0.89	0.7661	1.0	nonsignificant
15017	1.12	1.0	1.0	nonsignificant
15020	1.0	1.0	1.0	nonsignificant
15022	0.87	1.0	1.0	nonsignificant
15031	3.04	1.0	1.0	nonsignificant
15036	1.19	0.7429	1.0	nonsignificant
15038	1.02	0.8513	1.0	nonsignificant
15039	3.46	1.0	1.0	nonsignificant
15040	1.02	0.8746	1.0	nonsignificant
15044	1.06	0.8123	1.0	nonsignificant
15056	0.97	0.7501	1.0	nonsignificant
15059	1.0	1.0	1.0	nonsignificant
15070	1.03	0.8239	1.0	nonsignificant
15075	0.94	0.7433	1.0	nonsignificant
15079	0.9	1.0	1.0	nonsignificant
15082	1.05	0.7638	1.0	nonsignificant
15083	1.0	1.0	1.0	nonsignificant
15090	1.75	1.0	1.0	nonsignificant
15091	4.14	1.0	1.0	nonsignificant
15093	0.98	0.8932	1.0	nonsignificant
15102	10.7	1.0	1.0	nonsignificant
15104	0.98	0.8496	1.0	nonsignificant
15107	0.0	1.0	1.0	nonsignificant
15108	0.95	0.7578	1.0	nonsignificant
15112	1.04	0.8309	1.0	nonsignificant
15115	0.0	1.0	1.0	nonsignificant
15119	0.92	0.8005	1.0	nonsignificant
15126	1.03	0.8292	1.0	nonsignificant
15131	1.06	0.8607	1.0	nonsignificant
15132	0.94	0.7808	1.0	nonsignificant
15140	0.97	0.7813	1.0	nonsignificant
15148	2.59	1.0	1.0	nonsignificant
15154	1.0	0.9859	1.0	nonsignificant
15159	1.05	0.7442	1.0	nonsignificant
15162	1.03	1.0	1.0	nonsignificant
15163	0.94	0.8048	1.0	nonsignificant
15166	0.97	0.8013	1.0	nonsignificant
15172	0.99	0.9542	1.0	nonsignificant
15176	0.93	0.8076	1.0	nonsignificant
15177	1.03	0.8116	1.0	nonsignificant
15178	0.98	0.9078	1.0	nonsignificant
15184	1.01	1.0	1.0	nonsignificant
15187	1.99	1.0	1.0	nonsignificant
15195	1.08	0.7638	1.0	nonsignificant
15202	0.8	0.8616	1.0	nonsignificant
15209	50.0	0.7428	1.0	nonsignificant
15222	50.0	1.0	1.0	nonsignificant
15223	0.93	0.7966	1.0	nonsignificant
15225	0.99	0.8541	1.0	nonsignificant
15235	1.13	0.7927	1.0	nonsignificant
15239	0.83	1.0	1.0	nonsignificant
15241	1.44	1.0	1.0	nonsignificant
15242	1.05	0.9411	1.0	nonsignificant
15244	2.85	1.0	1.0	nonsignificant
15247	0.91	1.0	1.0	nonsignificant
15250	0.76	0.7823	1.0	nonsignificant
15257	1.34	1.0	1.0	nonsignificant
15260	0.98	1.0	1.0	nonsignificant
15271	1.0	0.9861	1.0	nonsignificant
15274	1.02	0.9297	1.0	nonsignificant
15275	1.09	1.0	1.0	nonsignificant
15277	0.98	0.7704	1.0	nonsignificant
15279	1.02	0.7981	1.0	nonsignificant
15283	1.04	0.8918	1.0	nonsignificant
15285	0.93	0.7556	1.0	nonsignificant
15287	1.06	0.7392	1.0	nonsignificant
15313	1.14	1.0	1.0	nonsignificant
15318	0.98	0.9024	1.0	nonsignificant
15327	0.98	1.0	1.0	nonsignificant
15328	1.02	0.9113	1.0	nonsignificant
15333	0.97	0.782	1.0	nonsignificant
15335	0.89	0.7919	1.0	nonsignificant
15336	1.01	0.9386	1.0	nonsignificant
15339	1.01	0.9313	1.0	nonsignificant
15346	1.02	0.7793	1.0	nonsignificant
15353	0.95	0.7656	1.0	nonsignificant
15354	15.89	1.0	1.0	nonsignificant
15356	50.0	1.0	1.0	nonsignificant
15361	0.98	0.9363	1.0	nonsignificant
15365	1.01	1.0	1.0	nonsignificant
15368	0.96	0.8061	1.0	nonsignificant
15371	1.09	0.8354	1.0	nonsignificant
15374	0.88	0.7833	1.0	nonsignificant
15376	0.93	0.8076	1.0	nonsignificant
15380	0.99	0.9468	1.0	nonsignificant
15382	0.97	0.8621	1.0	nonsignificant
15391	19.44	1.0	1.0	nonsignificant
15394	0.96	0.8786	1.0	nonsignificant
15395	1.06	0.8611	1.0	nonsignificant
15396	0.99	1.0	1.0	nonsignificant
15397	0.98	0.9645	1.0	nonsignificant
15398	5.6	1.0	1.0	nonsignificant
15400	1.09	1.0	1.0	nonsignificant
15402	1.04	0.8267	1.0	nonsignificant
15404	1.14	1.0	1.0	nonsignificant
15418	11.9	0.8447	1.0	nonsignificant
15426	0.96	0.9035	1.0	nonsignificant
15436	1.03	0.8129	1.0	nonsignificant
15438	0.99	0.9646	1.0	nonsignificant
15444	0.96	0.9105	1.0	nonsignificant
15446	1.04	0.7533	1.0	nonsignificant
15447	1.01	0.9765	1.0	nonsignificant
15449	0.96	0.842	1.0	nonsignificant
15450	0.98	1.0	1.0	nonsignificant
15451	3.53	1.0	1.0	nonsignificant
15452	1.06	0.7513	1.0	nonsignificant
15456	1.02	1.0	1.0	nonsignificant
15465	1.0	1.0	1.0	nonsignificant
15466	0.95	1.0	1.0	nonsignificant
15472	0.99	0.9751	1.0	nonsignificant
15474	0.98	0.8993	1.0	nonsignificant
15479	1.03	0.8244	1.0	nonsignificant
15483	2.79	1.0	1.0	nonsignificant
15486	1.9	1.0	1.0	nonsignificant
15491	0.94	0.9848	1.0	nonsignificant
15499	0.99	0.959	1.0	nonsignificant
15507	0.97	0.8828	1.0	nonsignificant
15514	1.18	1.0	1.0	nonsignificant
15520	1.5	0.9136	1.0	nonsignificant
15526	1.02	0.9209	1.0	nonsignificant
15529	0.98	0.9125	1.0	nonsignificant
15531	16.06	1.0	1.0	nonsignificant
15534	34.25	1.0	1.0	nonsignificant
15536	1.0	0.9855	1.0	nonsignificant
15538	18.9	1.0	1.0	nonsignificant
15540	1.0	0.981	1.0	nonsignificant
15546	1.0	1.0	1.0	nonsignificant
15550	0.95	0.8079	1.0	nonsignificant
15551	1.03	0.8472	1.0	nonsignificant
15552	0.17	1.0	1.0	nonsignificant
15558	19.3	1.0	1.0	nonsignificant
15559	1.08	0.7764	1.0	nonsignificant
15562	8.09	1.0	1.0	nonsignificant
15570	0.0	0.7373	1.0	nonsignificant
15575	1.02	0.9354	1.0	nonsignificant
15579	1.28	1.0	1.0	nonsignificant
15581	1.21	1.0	1.0	nonsignificant
15583	0.96	0.8648	1.0	nonsignificant
15589	1.0	1.0	1.0	nonsignificant
15594	50.0	1.0	1.0	nonsignificant
15605	1.0	1.0	1.0	nonsignificant
15609	0.99	0.955	1.0	nonsignificant
15613	0.99	0.9439	1.0	nonsignificant
15614	0.85	0.7424	1.0	nonsignificant
15615	1.1	1.0	1.0	nonsignificant
15621	0.0	1.0	1.0	nonsignificant
15629	0.97	0.8654	1.0	nonsignificant
15638	1.0	0.9688	1.0	nonsignificant
15644	0.96	0.8018	1.0	nonsignificant
15647	2.48	1.0	1.0	nonsignificant
15657	2.14	1.0	1.0	nonsignificant
15660	0.94	1.0	1.0	nonsignificant
15663	1.17	1.0	1.0	nonsignificant
15665	19.92	1.0	1.0	nonsignificant
15666	1.01	1.0	1.0	nonsignificant
15667	0.74	1.0	1.0	nonsignificant
15668	0.99	1.0	1.0	nonsignificant
15675	1.31	0.7677	1.0	nonsignificant
15690	1.17	0.7725	1.0	nonsignificant
15698	6.04	1.0	1.0	nonsignificant
15703	0.97	1.0	1.0	nonsignificant
15705	0.99	1.0	1.0	nonsignificant
15708	10.43	1.0	1.0	nonsignificant
15716	0.94	0.9056	1.0	nonsignificant
15718	0.99	0.9598	1.0	nonsignificant
15722	1.05	0.8596	1.0	nonsignificant
15729	1.04	0.9668	1.0	nonsignificant
15737	0.98	1.0	1.0	nonsignificant
15739	0.97	0.7835	1.0	nonsignificant
15742	0.91	0.7516	1.0	nonsignificant
15745	1.06	0.8069	1.0	nonsignificant
15761	1.0	1.0	1.0	nonsignificant
15762	0.99	1.0	1.0	nonsignificant
15763	1.28	1.0	1.0	nonsignificant
15764	5.32	1.0	1.0	nonsignificant
15766	1.05	0.8252	1.0	nonsignificant
15790	0.95	0.7421	1.0	nonsignificant
15791	1.05	0.8657	1.0	nonsignificant
15792	0.0	1.0	1.0	nonsignificant
15793	1.0	0.9873	1.0	nonsignificant
15796	1.01	1.0	1.0	nonsignificant
15800	0.98	0.9164	1.0	nonsignificant
15803	2.77	1.0	1.0	nonsignificant
15806	1.21	1.0	1.0	nonsignificant
15809	3.08	1.0	1.0	nonsignificant
15812	0.95	0.8964	1.0	nonsignificant
15815	1.05	0.8432	1.0	nonsignificant
15816	1.03	0.9208	1.0	nonsignificant
15818	1.06	0.7952	1.0	nonsignificant
15820	3.42	1.0	1.0	nonsignificant
15822	1.7	1.0	1.0	nonsignificant
15841	1.29	0.752	1.0	nonsignificant
15843	0.96	0.9606	1.0	nonsignificant
15844	0.96	0.7699	1.0	nonsignificant
15847	0.99	0.9087	1.0	nonsignificant
15849	0.93	0.8251	1.0	nonsignificant
15853	1.96	1.0	1.0	nonsignificant
15854	0.99	0.9865	1.0	nonsignificant
15856	1.05	1.0	1.0	nonsignificant
15869	1.13	0.8082	1.0	nonsignificant
15877	0.93	0.8047	1.0	nonsignificant
15878	1.01	0.965	1.0	nonsignificant
15885	15.86	1.0	1.0	nonsignificant
15889	1.15	1.0	1.0	nonsignificant
15893	2.15	1.0	1.0	nonsignificant
15898	1.8	1.0	1.0	nonsignificant
15905	1.02	0.8622	1.0	nonsignificant
15906	1.04	1.0	1.0	nonsignificant
15920	1.03	0.84	1.0	nonsignificant
15923	1.01	1.0	1.0	nonsignificant
15927	1.01	0.9517	1.0	nonsignificant
15938	1.01	0.8781	1.0	nonsignificant
15953	1.03	0.7696	1.0	nonsignificant
15955	0.0	1.0	1.0	nonsignificant
15957	0.0	1.0	1.0	nonsignificant
15961	1.04	0.8019	1.0	nonsignificant
15962	0.97	0.8593	1.0	nonsignificant
15963	1.1	0.907	1.0	nonsignificant
15968	1.0	0.9817	1.0	nonsignificant
15976	1.0	1.0	1.0	nonsignificant
15993	1.04	0.8006	1.0	nonsignificant
15994	1.0	1.0	1.0	nonsignificant
15998	0.96	0.811	1.0	nonsignificant
16000	0.99	0.9827	1.0	nonsignificant
16009	1.06	0.8798	1.0	nonsignificant
16013	9.25	1.0	1.0	nonsignificant
16016	0.96	0.8646	1.0	nonsignificant
16024	0.95	0.8169	1.0	nonsignificant
16037	0.94	0.7423	1.0	nonsignificant
16039	11.05	1.0	1.0	nonsignificant
16041	3.83	1.0	1.0	nonsignificant
16043	1.0	1.0	1.0	nonsignificant
16045	1.11	0.849	1.0	nonsignificant
16047	4.16	1.0	1.0	nonsignificant
16049	0.7	1.0	1.0	nonsignificant
16054	0.91	1.0	1.0	nonsignificant
16060	0.94	0.7479	1.0	nonsignificant
16068	1.01	0.9376	1.0	nonsignificant
16069	0.99	1.0	1.0	nonsignificant
16073	0.93	0.8322	1.0	nonsignificant
16075	0.95	0.954	1.0	nonsignificant
16080	1.01	0.9474	1.0	nonsignificant
16081	1.02	0.9135	1.0	nonsignificant
16088	1.63	0.8108	1.0	nonsignificant
16090	0.93	0.8594	1.0	nonsignificant
